,start,end,delta
53,1627645055437.0815,1627645055484.0,46.91845703125
54,1627645055468.0005,1627645055513.0,44.99951171875
55,1627645055497.9563,1627645055651.0,153.043701171875
56,1627645055539.2178,1627645055628.0,88.7822265625
57,1627645055588.0823,1627645055663.0,74.917724609375
58,1627645055623.9878,1627645055685.0,61.01220703125
59,1627645055657.8972,1627645055740.0,82.102783203125
60,1627645055687.8147,1627645055835.0,147.185302734375
61,1627645055714.7695,1627645055931.0,216.23046875
62,1627645055748.6511,1627645055796.0,47.348876953125
63,1627645055778.5718,1627645055827.0,48.42822265625
64,1627645055808.4905,1627645055897.0,88.509521484375
65,1627645055841.405,1627645055931.0,89.594970703125
66,1627645055870.725,1627645055921.0,50.27490234375
67,1627645055903.6382,1627645056087.0,183.36181640625
68,1627645055933.558,1627645055984.0,50.44189453125
69,1627645055967.4668,1627645056016.0,48.533203125
70,1627645055996.389,1627645056128.0,131.611083984375
71,1627645056041.003,1627645056282.0,240.9970703125
72,1627645056077.9053,1627645056131.0,53.0947265625
73,1627645056107.823,1627645056161.0,53.177001953125
74,1627645056138.742,1627645056316.0,177.258056640625
75,1627645056168.6902,1627645056345.0,176.309814453125
76,1627645056210.7063,1627645056291.0,80.293701171875
77,1627645056254.542,1627645056325.0,70.4580078125
78,1627645056282.469,1627645056377.0,94.531005859375
79,1627645056313.388,1627645056405.0,91.612060546875
80,1627645056344.3235,1627645056391.0,46.676513671875
81,1627645056375.2192,1627645056423.0,47.78076171875
82,1627645056405.1396,1627645056557.0,151.8603515625
83,1627645056435.0908,1627645056590.0,154.9091796875
84,1627645056479.5164,1627645056540.0,60.483642578125
85,1627645056515.4165,1627645056568.0,52.58349609375
86,1627645056546.335,1627645056620.0,73.6650390625
87,1627645056579.246,1627645056652.0,72.75390625
88,1627645056609.1665,1627645056654.0,44.83349609375
89,1627645056639.0854,1627645056792.0,152.91455078125
90,1627645056676.655,1627645056729.0,52.344970703125
91,1627645056705.5737,1627645056761.0,55.42626953125
92,1627645056734.875,1627645056820.0,85.125
93,1627645056766.8142,1627645056854.0,87.185791015625
94,1627645056796.758,1627645056844.0,47.241943359375
95,1627645056827.675,1627645056879.0,51.324951171875
96,1627645056855.6013,1627645056903.0,47.398681640625
97,1627645056887.5154,1627645056940.0,52.484619140625
98,1627645056918.432,1627645056963.0,44.568115234375
99,1627645056948.0579,1627645056992.0,43.942138671875
100,1627645056979.958,1627645057022.0,42.0419921875
101,1627645057009.878,1627645057058.0,48.1220703125
102,1627645057040.7942,1627645057095.0,54.205810546875
103,1627645057072.7104,1627645057137.0,64.28955078125
104,1627645057102.6294,1627645057147.0,44.37060546875
105,1627645057132.5513,1627645057180.0,47.44873046875
106,1627645057164.497,1627645057218.0,53.5029296875
107,1627645057195.382,1627645057243.0,47.617919921875
108,1627645057227.2974,1627645057272.0,44.70263671875
109,1627645057259.2114,1627645057304.0,44.78857421875
110,1627645057290.1274,1627645057333.0,42.87255859375
111,1627645057321.0435,1627645057500.0,178.95654296875
112,1627645057351.9622,1627645057394.0,42.037841796875
113,1627645057383.8794,1627645057535.0,151.12060546875
114,1627645057417.6091,1627645057525.0,107.390869140625
115,1627645057453.6055,1627645057558.0,104.39453125
116,1627645057489.863,1627645057567.0,77.136962890625
117,1627645057521.7756,1627645057599.0,77.224365234375
118,1627645057552.6921,1627645057597.0,44.307861328125
119,1627645057582.6123,1627645057733.0,150.3876953125
120,1627645057619.6309,1627645057670.0,50.369140625
121,1627645057645.5193,1627645057701.0,55.480712890625
122,1627645057675.4397,1627645057763.0,87.560302734375
123,1627645057706.3904,1627645057796.0,89.609619140625
124,1627645057737.274,1627645057786.0,48.72607421875
125,1627645057770.1868,1627645057823.0,52.813232421875
126,1627645057800.1077,1627645057847.0,46.892333984375
127,1627645057830.0256,1627645057873.0,42.974365234375
128,1627645057862.9375,1627645057903.0,40.0625
129,1627645057892.8904,1627645057934.0,41.109619140625
130,1627645057923.7751,1627645057968.0,44.224853515625
131,1627645057954.6936,1627645057996.0,41.306396484375
132,1627645057984.1218,1627645058029.0,44.878173828125
133,1627645058016.001,1627645058059.0,42.9990234375
134,1627645058044.9246,1627645058095.0,50.075439453125
135,1627645058076.8381,1627645058120.0,43.161865234375
136,1627645058107.7556,1627645058149.0,41.244384765625
137,1627645058139.6707,1627645058181.0,41.329345703125
138,1627645058169.1462,1627645058211.0,41.853759765625
139,1627645058200.8347,1627645058242.0,41.165283203125
140,1627645058231.6902,1627645058274.0,42.309814453125
141,1627645058263.6057,1627645058308.0,44.394287109375
142,1627645058293.3684,1627645058335.0,41.631591796875
143,1627645058324.2532,1627645058476.0,151.746826171875
144,1627645058362.8586,1627645058419.0,56.141357421875
145,1627645058389.7524,1627645058448.0,58.24755859375
146,1627645058420.67,1627645058509.0,88.330078125
147,1627645058451.7456,1627645058541.0,89.25439453125
148,1627645058483.3848,1627645058536.0,52.615234375
149,1627645058515.2664,1627645058570.0,54.733642578125
150,1627645058544.1897,1627645058589.0,44.810302734375
151,1627645058576.1396,1627645058618.0,41.8603515625
152,1627645058608.018,1627645058652.0,43.98193359375
153,1627645058637.9722,1627645058688.0,50.02783203125
154,1627645058668.8574,1627645058713.0,44.142578125
155,1627645058699.814,1627645058746.0,46.18603515625
156,1627645058730.6902,1627645058893.0,162.309814453125
157,1627645058761.6096,1627645058924.0,162.390380859375
158,1627645058793.558,1627645058839.0,45.44189453125
159,1627645058823.442,1627645058877.0,53.55810546875
160,1627645058856.354,1627645058955.0,98.64599609375
161,1627645058886.2769,1627645058987.0,100.72314453125
162,1627645058914.2002,1627645058963.0,48.7998046875
163,1627645058947.1118,1627645058996.0,48.88818359375
164,1627645058977.0312,1627645059022.0,44.96875
165,1627645059005.9863,1627645059053.0,47.013671875
166,1627645059037.0022,1627645059078.0,40.997802734375
167,1627645059067.953,1627645059111.0,43.047119140625
168,1627645059099.835,1627645059150.0,50.1650390625
169,1627645059132.779,1627645059179.0,46.220947265625
170,1627645059161.6714,1627645059210.0,48.32861328125
171,1627645059192.587,1627645059244.0,51.4130859375
172,1627645059224.5024,1627645059271.0,46.49755859375
173,1627645059255.4197,1627645059311.0,55.580322265625
174,1627645059285.3381,1627645059333.0,47.661865234375
175,1627645059317.2534,1627645059366.0,48.74658203125
176,1627645059347.172,1627645059393.0,45.827880859375
177,1627645059379.1206,1627645059426.0,46.87939453125
178,1627645059409.0374,1627645059455.0,45.962646484375
179,1627645059440.9236,1627645059487.0,46.076416015625
180,1627645059470.8433,1627645059520.0,49.15673828125
181,1627645059499.766,1627645059546.0,46.23388671875
182,1627645059530.6829,1627645059577.0,46.317138671875
183,1627645059564.5925,1627645059718.0,153.407470703125
184,1627645059594.512,1627645059642.0,47.488037109375
185,1627645059625.43,1627645059675.0,49.570068359375
186,1627645059657.3445,1627645059756.0,98.655517578125
187,1627645059686.2673,1627645059799.0,112.732666015625
188,1627645059719.1797,1627645059777.0,57.8203125
189,1627645059749.0999,1627645059818.0,68.900146484375
190,1627645059781.0125,1627645059840.0,58.987548828125
191,1627645059809.9348,1627645059866.0,56.065185546875
192,1627645059840.8535,1627645059885.0,44.146484375
193,1627645059871.7686,1627645059921.0,49.2314453125
194,1627645059898.6987,1627645059945.0,46.30126953125
195,1627645059930.6143,1627645059978.0,47.3857421875
196,1627645059960.5347,1627645060007.0,46.46533203125
197,1627645059991.4514,1627645060142.0,150.548583984375
198,1627645060024.3628,1627645060067.0,42.63720703125
199,1627645060054.2825,1627645060101.0,46.717529296875
200,1627645060085.2,1627645060180.0,94.800048828125
201,1627645060116.116,1627645060208.0,91.884033203125
202,1627645060149.028,1627645060195.0,45.971923828125
203,1627645060179.9443,1627645060231.0,51.0556640625
204,1627645060212.8567,1627645060256.0,43.143310546875
205,1627645060242.7766,1627645060306.0,63.223388671875
206,1627645060273.6948,1627645060318.0,44.30517578125
207,1627645060303.6135,1627645060347.0,43.386474609375
208,1627645060334.5627,1627645060378.0,43.437255859375
209,1627645060365.4832,1627645060423.0,57.516845703125
210,1627645060396.342,1627645060442.0,45.657958984375
211,1627645060431.2485,1627645060480.0,48.75146484375
212,1627645060460.1711,1627645060509.0,48.828857421875
213,1627645060490.0908,1627645060648.0,157.9091796875
214,1627645060523.0027,1627645060571.0,47.997314453125
215,1627645060552.9236,1627645060603.0,50.076416015625
216,1627645060582.842,1627645060680.0,97.157958984375
217,1627645060613.76,1627645060711.0,97.239990234375
218,1627645060644.6787,1627645060694.0,49.3212890625
219,1627645060677.59,1627645060727.0,49.409912109375
220,1627645060704.5176,1627645060749.0,44.482421875
221,1627645060734.4375,1627645060779.0,44.5625
222,1627645060766.352,1627645060810.0,43.64794921875
223,1627645060796.3044,1627645060946.0,149.695556640625
224,1627645060826.229,1627645060870.0,43.77099609375
225,1627645060857.142,1627645060900.0,42.85791015625
226,1627645060890.021,1627645060977.0,86.97900390625
227,1627645060919.9763,1627645061010.0,90.023681640625
228,1627645060952.8525,1627645060998.0,45.1474609375
229,1627645060984.768,1627645061038.0,53.23193359375
230,1627645061012.726,1627645061168.0,155.27392578125
231,1627645061043.6426,1627645061200.0,156.357421875
232,1627645061073.5305,1627645061119.0,45.469482421875
233,1627645061105.4443,1627645061151.0,45.5556640625
234,1627645061137.3704,1627645061228.0,90.629638671875
235,1627645061166.2822,1627645061260.0,93.7177734375
236,1627645061198.2305,1627645061254.0,55.76953125
237,1627645061229.1147,1627645061279.0,49.88525390625
238,1627645061259.034,1627645061304.0,44.966064453125
239,1627645061288.9563,1627645061332.0,43.043701171875
240,1627645061319.8708,1627645061363.0,43.129150390625
241,1627645061351.7869,1627645061400.0,48.213134765625
242,1627645061382.7036,1627645061427.0,44.29638671875
243,1627645061412.6548,1627645061578.0,165.34521484375
244,1627645061442.577,1627645061483.0,40.423095703125
245,1627645061473.4614,1627645061515.0,41.53857421875
246,1627645061504.41,1627645061610.0,105.590087890625
247,1627645061543.6238,1627645061642.0,98.376220703125
248,1627645061565.626,1627645061622.0,56.3740234375
249,1627645061598.5393,1627645061649.0,50.460693359375
250,1627645061628.459,1627645061672.0,43.541015625
251,1627645061657.3823,1627645061705.0,47.61767578125
252,1627645061688.2979,1627645061733.0,44.7021484375
253,1627645061719.2163,1627645061867.0,147.78369140625
254,1627645061760.1687,1627645061820.0,59.831298828125
255,1627645061797.033,1627645061848.0,50.967041015625
256,1627645061826.9521,1627645061912.0,85.0478515625
257,1627645061856.9053,1627645061935.0,78.0947265625
258,1627645061887.79,1627645061933.0,45.2099609375
259,1627645061918.7065,1627645061964.0,45.29345703125
260,1627645061949.6575,1627645062002.0,52.342529296875
261,1627645061979.5425,1627645062019.0,39.45751953125
262,1627645062010.7104,1627645062053.0,42.28955078125
263,1627645062041.6665,1627645062085.0,43.33349609375
264,1627645062073.5425,1627645062115.0,41.45751953125
265,1627645062103.495,1627645062156.0,52.5048828125
266,1627645062135.3774,1627645062180.0,44.62255859375
267,1627645062164.3003,1627645062211.0,46.69970703125
268,1627645062196.2473,1627645062240.0,43.752685546875
269,1627645062226.1665,1627645062269.0,42.83349609375
270,1627645062256.0828,1627645062297.0,40.917236328125
271,1627645062287.5002,1627645062327.0,39.499755859375
272,1627645062317.4172,1627645062360.0,42.582763671875
273,1627645062348.3699,1627645062392.0,43.630126953125
274,1627645062380.2495,1627645062424.0,43.75048828125
275,1627645062410.1697,1627645062458.0,47.830322265625
276,1627645062442.0845,1627645062485.0,42.91552734375
277,1627645062471.0076,1627645062518.0,46.992431640625
278,1627645062502.9216,1627645062566.0,63.078369140625
279,1627645062533.8389,1627645062581.0,47.1611328125
280,1627645062563.7595,1627645062610.0,46.240478515625
281,1627645062593.715,1627645062646.0,52.284912109375
282,1627645062627.5906,1627645062676.0,48.409423828125
283,1627645062657.557,1627645062707.0,49.443115234375
284,1627645062687.4297,1627645062733.0,45.5703125
285,1627645062719.3684,1627645062764.0,44.631591796875
286,1627645062748.2666,1627645062795.0,46.7333984375
287,1627645062780.1833,1627645062826.0,45.816650390625
288,1627645062811.099,1627645062852.0,40.90087890625
289,1627645062841.0693,1627645062883.0,41.9306640625
290,1627645062872.251,1627645062919.0,46.7490234375
291,1627645062903.0117,1627645062951.0,47.98828125
292,1627645062933.928,1627645062973.0,39.072021484375
293,1627645062965.8445,1627645063007.0,41.155517578125
294,1627645062994.798,1627645063036.0,41.201904296875
295,1627645063025.6846,1627645063071.0,45.3154296875
296,1627645063055.6052,1627645063099.0,43.394775390625
297,1627645063087.5168,1627645063131.0,43.483154296875
298,1627645063118.4348,1627645063162.0,43.565185546875
299,1627645063148.3794,1627645063192.0,43.62060546875
300,1627645063179.3845,1627645063224.0,44.615478515625
301,1627645063209.3044,1627645063253.0,43.695556640625
302,1627645063241.2183,1627645063286.0,44.78173828125
303,1627645063271.1382,1627645063313.0,41.86181640625
304,1627645063301.0586,1627645063343.0,41.94140625
305,1627645063332.9724,1627645063372.0,39.027587890625
306,1627645063361.9302,1627645063403.0,41.06982421875
307,1627645063392.6348,1627645063434.0,41.365234375
308,1627645063424.506,1627645063468.0,43.493896484375
309,1627645063455.4487,1627645063501.0,45.55126953125
310,1627645063485.0505,1627645063525.0,39.949462890625
311,1627645063516.965,1627645063574.0,57.034912109375
312,1627645063546.919,1627645063589.0,42.0810546875
313,1627645063578.799,1627645063620.0,41.200927734375
314,1627645063607.7214,1627645063651.0,43.278564453125
315,1627645063638.6394,1627645063683.0,44.360595703125
316,1627645063669.5574,1627645063710.0,40.442626953125
317,1627645063700.6914,1627645063742.0,41.30859375
318,1627645063732.7605,1627645063773.0,40.239501953125
319,1627645063763.6765,1627645063810.0,46.323486328125
320,1627645063795.5913,1627645063845.0,49.40869140625
321,1627645063827.5088,1627645063870.0,42.4912109375
322,1627645063857.4285,1627645063901.0,43.571533203125
323,1627645063885.3525,1627645063936.0,50.6474609375
324,1627645063917.2683,1627645064069.0,151.731689453125
325,1627645063946.1907,1627645064093.0,146.809326171875
326,1627645063977.1072,1627645064019.0,41.892822265625
327,1627645064008.186,1627645064050.0,41.81396484375
328,1627645064039.81,1627645064126.0,86.18994140625
329,1627645064071.613,1627645064156.0,84.386962890625
330,1627645064101.5317,1627645064147.0,45.46826171875
331,1627645064134.4438,1627645064177.0,42.55615234375
332,1627645064163.3667,1627645064205.0,41.63330078125
333,1627645064194.2837,1627645064236.0,41.71630859375
334,1627645064224.4219,1627645064265.0,40.578125
335,1627645064254.3413,1627645064297.0,42.65869140625
336,1627645064285.2598,1627645064335.0,49.740234375
337,1627645064316.1758,1627645064374.0,57.82421875
338,1627645064346.0957,1627645064391.0,44.904296875
339,1627645064378.0103,1627645064422.0,43.98974609375
340,1627645064409.9253,1627645064460.0,50.07470703125
341,1627645064438.8472,1627645064585.0,146.15283203125
342,1627645064468.767,1627645064515.0,46.23291015625
343,1627645064500.682,1627645064543.0,42.318115234375
344,1627645064532.5984,1627645064620.0,87.401611328125
345,1627645064559.527,1627645064649.0,89.472900390625
346,1627645064592.4397,1627645064649.0,56.560302734375
347,1627645064623.3547,1627645064786.0,162.645263671875
348,1627645064654.2722,1627645064697.0,42.727783203125
349,1627645064685.2893,1627645064728.0,42.710693359375
350,1627645064715.3933,1627645064946.0,230.606689453125
351,1627645064752.68,1627645064980.0,227.320068359375
352,1627645064778.611,1627645064821.0,42.388916015625
353,1627645064808.5322,1627645064852.0,43.4677734375
354,1627645064838.486,1627645065012.0,173.513916015625
355,1627645064875.961,1627645065043.0,167.0390625
356,1627645064911.8047,1627645064963.0,51.1953125
357,1627645064934.743,1627645064998.0,63.257080078125
358,1627645064966.6936,1627645065076.0,109.306396484375
359,1627645064995.582,1627645065105.0,109.41796875
360,1627645065027.5168,1627645065173.0,145.483154296875
361,1627645065057.4578,1627645065205.0,147.542236328125
362,1627645065084.385,1627645065133.0,48.614990234375
363,1627645065117.6946,1627645065163.0,45.305419921875
364,1627645065147.805,1627645065236.0,88.195068359375
365,1627645065179.7197,1627645065380.0,200.2802734375
366,1627645065210.6375,1627645065285.0,74.362548828125
367,1627645065241.554,1627645065287.0,45.446044921875
368,1627645065273.4685,1627645065412.0,138.531494140625
369,1627645065303.423,1627645065546.0,242.576904296875
370,1627645065334.3374,1627645065380.0,45.66259765625
371,1627645065365.5464,1627645065414.0,48.45361328125
372,1627645065397.4587,1627645065578.0,180.541259765625
373,1627645065426.383,1627645065623.0,196.616943359375
374,1627645065457.299,1627645065501.0,43.700927734375
375,1627645065489.131,1627645065645.0,155.868896484375
376,1627645065520.1663,1627645065647.0,126.833740234375
377,1627645065552.028,1627645065679.0,126.971923828125
378,1627645065583.9424,1627645065683.0,99.0576171875
379,1627645065613.8625,1627645065829.0,215.137451171875
380,1627645065650.764,1627645065810.0,159.236083984375
381,1627645065677.693,1627645065845.0,167.306884765625
382,1627645065711.7751,1627645065968.0,256.224853515625
383,1627645065744.0244,1627645066017.0,272.9755859375
384,1627645065782.8706,1627645065872.0,89.12939453125
385,1627645065816.046,1627645065903.0,86.9541015625
386,1627645065846.9858,1627645066033.0,186.01416015625
387,1627645065876.608,1627645066167.0,290.39208984375
388,1627645065906.5603,1627645065952.0,45.439697265625
389,1627645065938.1147,1627645065986.0,47.88525390625
390,1627645065972.0217,1627645066209.0,236.978271484375
391,1627645065999.9478,1627645066242.0,242.05224609375
392,1627645066032.8606,1627645066079.0,46.139404296875
393,1627645066061.7812,1627645066109.0,47.21875
394,1627645066093.6965,1627645066283.0,189.303466796875
395,1627645066122.6187,1627645066409.0,286.38134765625
396,1627645066154.5337,1627645066205.0,50.46630859375
397,1627645066186.4485,1627645066246.0,59.551513671875
398,1627645066217.3667,1627645066443.0,225.63330078125
399,1627645066250.2776,1627645066475.0,224.722412109375
400,1627645066277.2063,1627645066318.0,40.793701171875
401,1627645066307.128,1627645066351.0,43.8720703125
402,1627645066337.0596,1627645066506.0,168.9404296875
403,1627645066368.9983,1627645066537.0,168.001708984375
404,1627645066398.88,1627645066445.0,46.1201171875
405,1627645066429.8306,1627645066478.0,48.16943359375
406,1627645066460.7168,1627645066568.0,107.283203125
407,1627645066491.1047,1627645066595.0,103.895263671875
408,1627645066523.49,1627645066675.0,151.510009765625
409,1627645066553.4104,1627645066705.0,151.589599609375
410,1627645066585.4773,1627645066625.0,39.522705078125
411,1627645066616.3904,1627645066658.0,41.609619140625
412,1627645066648.2913,1627645066853.0,204.708740234375
413,1627645066680.2053,1627645066883.0,202.794677734375
414,1627645066711.1545,1627645066862.0,150.845458984375
415,1627645066746.2222,1627645066894.0,147.77783203125
416,1627645066775.521,1627645066915.0,139.47900390625
417,1627645066805.6953,1627645066948.0,142.3046875
418,1627645066833.2053,1627645066925.0,91.794677734375
419,1627645066866.1174,1627645066956.0,89.882568359375
420,1627645066894.0447,1627645066979.0,84.955322265625
421,1627645066923.6658,1627645067008.0,84.334228515625
422,1627645066954.5815,1627645066999.0,44.41845703125
423,1627645066986.496,1627645067139.0,152.50390625
424,1627645067016.2466,1627645067105.0,88.75341796875
425,1627645067032.5503,1627645067090.0,57.44970703125
426,1627645067064.5522,1627645067175.0,110.44775390625
427,1627645067096.4658,1627645067208.0,111.5341796875
428,1627645067126.3855,1627645067179.0,52.614501953125
429,1627645067159.2976,1627645067206.0,46.702392578125
430,1627645067188.2522,1627645067237.0,48.747802734375
431,1627645067219.1697,1627645067269.0,49.830322265625
432,1627645067237.1426,1627645067281.0,43.857421875
433,1627645067266.065,1627645067309.0,42.93505859375
434,1627645067299.9744,1627645067397.0,97.025634765625
435,1627645067327.8992,1627645067376.0,48.100830078125
436,1627645067358.8184,1627645067399.0,40.181640625
437,1627645067390.7668,1627645067550.0,159.233154296875
438,1627645067424.4617,1627645067478.0,53.538330078125
439,1627645067454.271,1627645067507.0,52.72900390625
440,1627645067482.1516,1627645067567.0,84.848388671875
441,1627645067512.0027,1627645067598.0,85.997314453125
442,1627645067543.9187,1627645067595.0,51.081298828125
443,1627645067574.8354,1627645067621.0,46.16455078125
444,1627645067604.7546,1627645067649.0,44.245361328125
445,1627645067635.7063,1627645067680.0,44.293701171875
446,1627645067667.5867,1627645067711.0,43.413330078125
447,1627645067696.5093,1627645067744.0,47.49072265625
448,1627645067726.4302,1627645067772.0,45.56982421875
449,1627645067757.347,1627645067907.0,149.653076171875
450,1627645067788.2642,1627645067835.0,46.73583984375
451,1627645067819.1816,1627645067863.0,43.818359375
452,1627645067851.0962,1627645067939.0,87.90380859375
453,1627645067881.0159,1627645067972.0,90.984130859375
454,1627645067914.925,1627645067959.0,44.074951171875
455,1627645067944.8447,1627645067991.0,46.1552734375
456,1627645067974.7651,1627645068129.0,154.23486328125
457,1627645068010.5676,1627645068159.0,148.432373046875
458,1627645068044.8704,1627645068114.0,69.129638671875
459,1627645068084.7654,1627645068148.0,63.234619140625
460,1627645068114.1912,1627645068189.0,74.808837890625
461,1627645068145.1082,1627645068217.0,71.891845703125
462,1627645068176.2676,1627645068338.0,161.732421875
463,1627645068207.1846,1627645068367.0,159.8154296875
464,1627645068247.641,1627645068329.0,81.35888671875
465,1627645068292.5146,1627645068362.0,69.4853515625
466,1627645068316.4521,1627645068410.0,93.5478515625
467,1627645068348.3643,1627645068432.0,83.6357421875
468,1627645068377.274,1627645068424.0,46.72607421875
469,1627645068409.1672,1627645068456.0,46.832763671875
470,1627645068439.1199,1627645068482.0,42.880126953125
471,1627645068470.0037,1627645068512.0,41.996337890625
472,1627645068500.9553,1627645068545.0,44.044677734375
473,1627645068531.8386,1627645068576.0,44.161376953125
474,1627645068562.7864,1627645068605.0,42.213623046875
475,1627645068593.7065,1627645068642.0,48.29345703125
476,1627645068624.59,1627645068671.0,46.409912109375
477,1627645068655.5059,1627645068698.0,42.494140625
478,1627645068685.4604,1627645068747.0,61.53955078125
479,1627645068717.341,1627645068765.0,47.658935546875
480,1627645068749.2554,1627645068801.0,51.74462890625
481,1627645068778.1802,1627645068828.0,49.81982421875
482,1627645068808.098,1627645068852.0,43.902099609375
483,1627645068840.0127,1627645068885.0,44.9873046875
484,1627645068869.9673,1627645068912.0,42.03271484375
485,1627645068899.8525,1627645068945.0,45.1474609375
486,1627645068930.7712,1627645068975.0,44.228759765625
487,1627645068961.6868,1627645069011.0,49.313232421875
488,1627645068993.6018,1627645069038.0,44.398193359375
489,1627645069022.5242,1627645069067.0,44.475830078125
490,1627645069053.4414,1627645069097.0,43.55859375
491,1627645069083.3613,1627645069129.0,45.638671875
492,1627645069114.2788,1627645069157.0,42.72119140625
493,1627645069144.237,1627645069187.0,42.762939453125
494,1627645069175.1167,1627645069219.0,43.88330078125
495,1627645069206.0334,1627645069246.0,39.966552734375
496,1627645069236.9524,1627645069282.0,45.047607421875
497,1627645069269.863,1627645069310.0,40.136962890625
498,1627645069298.8203,1627645069342.0,43.1796875
499,1627645069329.7356,1627645069373.0,43.264404296875
500,1627645069360.62,1627645069402.0,41.3798828125
501,1627645069391.5386,1627645069432.0,40.46142578125
502,1627645069421.49,1627645069468.0,46.510009765625
503,1627645069452.2324,1627645069496.0,43.767578125
504,1627645069483.1494,1627645069638.0,154.8505859375
505,1627645069519.7632,1627645069904.0,384.23681640625
506,1627645069550.661,1627645069613.0,62.339111328125
507,1627645069578.686,1627645069641.0,62.31396484375
508,1627645069609.064,1627645069722.0,112.93603515625
509,1627645069641.9756,1627645069754.0,112.0244140625
510,1627645069671.8965,1627645069734.0,62.103515625
511,1627645069702.8123,1627645069781.0,78.187744140625
512,1627645069733.7302,1627645069792.0,58.269775390625
513,1627645069762.6519,1627645069865.0,102.34814453125
514,1627645069795.566,1627645069851.0,55.43408203125
515,1627645069823.4907,1627645069892.0,68.50927734375
516,1627645069857.3987,1627645069916.0,58.601318359375
517,1627645069885.325,1627645070099.0,213.675048828125
518,1627645069915.245,1627645069957.0,41.7548828125
519,1627645069946.1619,1627645069989.0,42.838134765625
520,1627645069978.076,1627645070134.0,155.924072265625
521,1627645070017.9795,1627645070167.0,149.0205078125
522,1627645070063.8987,1627645070126.0,62.101318359375
523,1627645070101.7512,1627645070159.0,57.248779296875
524,1627645070133.6648,1627645070200.0,66.335205078125
525,1627645070164.5864,1627645070239.0,74.41357421875
526,1627645070198.1685,1627645070240.0,41.83154296875
527,1627645070228.1182,1627645070380.0,151.8818359375
528,1627645070266.1238,1627645070314.0,47.876220703125
529,1627645070293.0479,1627645070344.0,50.9521484375
530,1627645070321.0078,1627645070418.0,96.9921875
531,1627645070351.1921,1627645070447.0,95.807861328125
532,1627645070367.1787,1627645070420.0,52.8212890625
533,1627645070399.06,1627645070460.0,60.93994140625
534,1627645070427.981,1627645070476.0,48.01904296875
535,1627645070457.9016,1627645070507.0,49.098388671875
536,1627645070488.8186,1627645070528.0,39.181396484375
537,1627645070518.7393,1627645070559.0,40.2607421875
538,1627645070548.6953,1627645070703.0,154.3046875
539,1627645070588.8757,1627645070733.0,144.124267578125
540,1627645070631.7957,1627645070674.0,42.204345703125
541,1627645070658.6514,1627645070716.0,57.3486328125
542,1627645070691.638,1627645070769.0,77.362060546875
543,1627645070720.5615,1627645070798.0,77.4384765625
544,1627645070752.297,1627645070799.0,46.702880859375
