,start,end,delta
2625,1627639098478.4446,1627639098656.0,177.555419921875
2626,1627639098494.4006,1627639098548.0,53.599365234375
2627,1627639098524.3228,1627639098585.0,60.67724609375
2628,1627639098542.2747,1627639098693.0,150.725341796875
2629,1627639098571.1958,1627639098718.0,146.80419921875
2630,1627639098589.147,1627639098634.0,44.85302734375
2631,1627639098604.1082,1627639098667.0,62.891845703125
2632,1627639098637.02,1627639098759.0,121.97998046875
2633,1627639098664.981,1627639098806.0,141.01904296875
2634,1627639098679.906,1627639098728.0,48.093994140625
2635,1627639098698.9094,1627639098765.0,66.090576171875
2636,1627639098728.7747,1627639098864.0,135.225341796875
2637,1627639098758.6948,1627639098892.0,133.30517578125
2638,1627639098788.6157,1627639098846.0,57.38427734375
2639,1627639098820.529,1627639098893.0,72.470947265625
2640,1627639098854.4392,1627639098933.0,78.560791015625
2641,1627639098881.367,1627639098988.0,106.633056640625
2642,1627639098912.2844,1627639098969.0,56.715576171875
2643,1627639098943.201,1627639099012.0,68.799072265625
2644,1627639098975.117,1627639099026.0,50.883056640625
2645,1627639099004.0386,1627639099073.0,68.96142578125
2646,1627639099034.956,1627639099122.0,87.0439453125
2647,1627639099093.8003,1627639099281.0,187.19970703125
2648,1627639099130.7004,1627639099293.0,162.299560546875
2649,1627639099157.629,1627639099351.0,193.37109375
2650,1627639099173.587,1627639099324.0,150.4130859375
2651,1627639099189.5447,1627639099468.0,278.455322265625
2652,1627639099222.4548,1627639099381.0,158.545166015625
2653,1627639099254.3708,1627639099411.0,156.629150390625
2654,1627639099288.2786,1627639099506.0,217.721435546875
2655,1627639099316.2043,1627639099545.0,228.795654296875
2656,1627639099348.1187,1627639099445.0,96.88134765625
2657,1627639099378.0396,1627639099579.0,200.96044921875
2658,1627639099407.9578,1627639099571.0,163.042236328125
2659,1627639099437.8794,1627639099602.0,164.12060546875
2660,1627639099453.835,1627639099629.0,175.1650390625
2661,1627639099473.7822,1627639099661.0,187.2177734375
2662,1627639099500.7273,1627639099651.0,150.272705078125
2663,1627639099531.6272,1627639099681.0,149.372802734375
2664,1627639099549.5796,1627639099696.0,146.42041015625
2665,1627639099579.5005,1627639099735.0,155.49951171875
2666,1627639099609.4197,1627639099714.0,104.580322265625
2667,1627639099626.3733,1627639099752.0,125.626708984375
2668,1627639099659.2856,1627639099761.0,101.71435546875
2669,1627639099689.2056,1627639099796.0,106.79443359375
2670,1627639099722.12,1627639099785.0,62.8798828125
2671,1627639099748.0488,1627639099828.0,79.951171875
2672,1627639099781.959,1627639099855.0,73.041015625
2673,1627639099812.876,1627639099880.0,67.1240234375
2674,1627639099844.7925,1627639099899.0,54.20751953125
2675,1627639099873.7134,1627639099929.0,55.28662109375
2676,1627639099904.6296,1627639099948.0,43.370361328125
2677,1627639099933.5515,1627639099985.0,51.448486328125
2678,1627639099951.5042,1627639100003.0,51.495849609375
2679,1627639099978.4333,1627639100021.0,42.566650390625
2680,1627639099997.3816,1627639100147.0,149.618408203125
2681,1627639100025.3066,1627639100182.0,156.693359375
2682,1627639100045.2825,1627639100102.0,56.717529296875
2683,1627639100070.2156,1627639100125.0,54.784423828125
2684,1627639100085.2107,1627639100212.0,126.789306640625
2685,1627639100100.134,1627639100347.0,246.865966796875
2686,1627639100116.0923,1627639100164.0,47.90771484375
2687,1627639100133.046,1627639100202.0,68.9541015625
2688,1627639100150.001,1627639100380.0,229.9990234375
2689,1627639100177.9263,1627639100416.0,238.07373046875
2690,1627639100210.8386,1627639100250.0,39.161376953125
2691,1627639100238.7642,1627639100291.0,52.23583984375
2692,1627639100258.7117,1627639100448.0,189.288330078125
2693,1627639100287.6328,1627639100482.0,194.3671875
2694,1627639100301.8655,1627639100345.0,43.134521484375
2695,1627639100318.8218,1627639100378.0,59.17822265625
2696,1627639100332.8162,1627639100511.0,178.183837890625
2697,1627639100352.731,1627639100544.0,191.26904296875
2698,1627639100383.6504,1627639100428.0,44.349609375
2699,1627639100412.5706,1627639100460.0,47.429443359375
2700,1627639100440.496,1627639100576.0,135.50390625
2701,1627639100457.4502,1627639100606.0,148.5498046875
2702,1627639100472.4102,1627639100523.0,50.58984375
2703,1627639100489.3647,1627639100552.0,62.63525390625
2704,1627639100520.2822,1627639100637.0,116.7177734375
2705,1627639100551.203,1627639100664.0,112.797119140625
2706,1627639100580.1233,1627639100736.0,155.876708984375
2707,1627639100595.0837,1627639100779.0,183.916259765625
2708,1627639100610.0432,1627639100692.0,81.956787109375
2709,1627639100625.002,1627639100722.0,96.998046875
2710,1627639100641.957,1627639100907.0,265.04296875
2711,1627639100656.9172,1627639100943.0,286.082763671875
2712,1627639100671.8774,1627639100757.0,85.12255859375
2713,1627639100688.8323,1627639100789.0,100.167724609375
2714,1627639100721.744,1627639100976.0,254.256103515625
2715,1627639100750.704,1627639101009.0,258.2958984375
2716,1627639100767.6206,1627639100819.0,51.37939453125
2717,1627639100796.543,1627639100845.0,48.45703125
2718,1627639100812.5012,1627639101041.0,228.498779296875
2719,1627639100827.4849,1627639101183.0,355.51513671875
2720,1627639100843.4783,1627639100884.0,40.521728515625
2721,1627639100859.4355,1627639100922.0,62.564453125
2722,1627639100874.4817,1627639101218.0,343.518310546875
2723,1627639100891.4014,1627639101246.0,354.5986328125
2724,1627639100922.3179,1627639100980.0,57.68212890625
2725,1627639100951.241,1627639101007.0,55.759033203125
2726,1627639100967.1985,1627639101277.0,309.801513671875
2727,1627639100998.1157,1627639101311.0,312.88427734375
2728,1627639101014.0728,1627639101057.0,42.92724609375
2729,1627639101030.0305,1627639101086.0,55.969482421875
2730,1627639101061.3242,1627639101452.0,390.67578125
2731,1627639101074.289,1627639101481.0,406.7109375
2732,1627639101089.2498,1627639101130.0,40.750244140625
2733,1627639101106.205,1627639101163.0,56.794921875
2734,1627639101121.165,1627639101512.0,390.8349609375
2735,1627639101136.1262,1627639101545.0,408.873779296875
2736,1627639101152.0828,1627639101198.0,45.917236328125
2737,1627639101170.0342,1627639101234.0,63.9658203125
2738,1627639101197.96,1627639101686.0,488.0400390625
2739,1627639101230.895,1627639101716.0,485.10498046875
2740,1627639101244.8333,1627639101289.0,44.166748046875
2741,1627639101274.788,1627639101323.0,48.2119140625
2742,1627639101308.6628,1627639101746.0,437.337158203125
2743,1627639101344.952,1627639101778.0,433.048095703125
2744,1627639101370.8755,1627639101421.0,50.12451171875
2745,1627639101399.7583,1627639101463.0,63.24169921875
2746,1627639101419.2336,1627639101806.0,386.766357421875
2747,1627639101448.8174,1627639101940.0,491.1826171875
2748,1627639101462.7788,1627639101507.0,44.22119140625
2749,1627639101480.7322,1627639101539.0,58.267822265625
2750,1627639101514.6436,1627639101972.0,457.3564453125
2751,1627639101542.5676,1627639102003.0,460.432373046875
2752,1627639101579.7288,1627639101660.0,80.271240234375
2753,1627639101611.5996,1627639101694.0,82.400390625
2754,1627639101637.5625,1627639102036.0,398.4375
2755,1627639101666.4824,1627639102069.0,402.517578125
2756,1627639101683.406,1627639101730.0,46.593994140625
2757,1627639101714.3242,1627639101760.0,45.67578125
2758,1627639101744.2427,1627639102098.0,353.75732421875
2759,1627639101773.1653,1627639102129.0,355.834716796875
2760,1627639101805.081,1627639101848.0,42.9189453125
2761,1627639101834.0247,1627639101879.0,44.975341796875
2762,1627639101851.9583,1627639102162.0,310.041748046875
2763,1627639101878.899,1627639102294.0,415.10107421875
2764,1627639101899.0808,1627639101949.0,49.919189453125
2765,1627639101924.9763,1627639101981.0,56.023681640625
2766,1627639101944.9207,1627639102333.0,388.079345703125
2767,1627639101974.844,1627639102482.0,507.156005859375
2768,1627639102005.761,1627639102157.0,151.239013671875
2769,1627639102033.6855,1627639102185.0,151.314453125
2770,1627639102068.5908,1627639102504.0,435.4091796875
2771,1627639102096.5151,1627639102540.0,443.48486328125
2772,1627639102110.478,1627639102342.0,231.52197265625
2773,1627639102127.4324,1627639102363.0,235.567626953125
2774,1627639102161.342,1627639102581.0,419.657958984375
2775,1627639102191.2617,1627639102625.0,433.73828125
2776,1627639102226.49,1627639102400.0,173.510009765625
2777,1627639102251.5947,1627639102433.0,181.4052734375
2778,1627639102266.1755,1627639102670.0,403.824462890625
2779,1627639102282.1655,1627639102709.0,426.83447265625
2780,1627639102299.0886,1627639102467.0,167.911376953125
2781,1627639102315.0457,1627639102504.0,188.954345703125
2782,1627639102344.9656,1627639102768.0,423.034423828125
2783,1627639102374.354,1627639102800.0,425.64599609375
2784,1627639102391.3105,1627639102766.0,374.689453125
2785,1627639102420.232,1627639102591.0,170.76806640625
2786,1627639102452.1467,1627639102949.0,496.853271484375
2787,1627639102484.0605,1627639102980.0,495.939453125
2788,1627639102512.984,1627639102631.0,118.01611328125
2789,1627639102529.9387,1627639102673.0,143.061279296875
2790,1627639102560.8564,1627639103013.0,452.1435546875
2791,1627639102593.7695,1627639103048.0,454.23046875
2792,1627639102622.6912,1627639102716.0,93.308837890625
2793,1627639102652.6113,1627639102758.0,105.388671875
2794,1627639102683.528,1627639103079.0,395.471923828125
2795,1627639102716.4402,1627639103112.0,395.559814453125
2796,1627639102744.3643,1627639102793.0,48.6357421875
2797,1627639102777.2764,1627639102823.0,45.7236328125
2798,1627639102806.1987,1627639103147.0,340.80126953125
2799,1627639102820.162,1627639103175.0,354.837890625
2800,1627639102834.8923,1627639102873.0,38.107666015625
2801,1627639102850.8533,1627639102906.0,55.146728515625
2802,1627639102866.8108,1627639103212.0,345.189208984375
2803,1627639102882.769,1627639103236.0,353.23095703125
2804,1627639102898.726,1627639102945.0,46.27392578125
2805,1627639102914.6826,1627639102982.0,67.3173828125
2806,1627639102929.6443,1627639103276.0,346.355712890625
2807,1627639102948.5918,1627639103308.0,359.408203125
2808,1627639102976.5193,1627639103028.0,51.480712890625
2809,1627639103008.434,1627639103061.0,52.56591796875
2810,1627639103039.3494,1627639103339.0,299.650634765625
2811,1627639103068.3042,1627639103374.0,305.69580078125
2812,1627639103086.225,1627639103133.0,46.77490234375
2813,1627639103116.1455,1627639103284.0,167.8544921875
2814,1627639103148.0615,1627639103411.0,262.9384765625
2815,1627639103178.9768,1627639103447.0,268.023193359375
2816,1627639103206.902,1627639103308.0,101.097900390625
2817,1627639103221.8613,1627639103343.0,121.138671875
2818,1627639103240.5432,1627639103495.0,254.456787109375
2819,1627639103273.457,1627639103515.0,241.54296875
2820,1627639103304.3728,1627639103377.0,72.627197265625
2821,1627639103333.295,1627639103430.0,96.705078125
2822,1627639103364.2122,1627639103546.0,181.787841796875
2823,1627639103395.1296,1627639103580.0,184.870361328125
2824,1627639103427.0442,1627639103473.0,45.955810546875
2825,1627639103456.9634,1627639103504.0,47.03662109375
2826,1627639103487.8804,1627639103617.0,129.11962890625
2827,1627639103519.7961,1627639103648.0,128.203857421875
2828,1627639103533.791,1627639103586.0,52.208984375
2829,1627639103552.7102,1627639103618.0,65.289794921875
2830,1627639103581.6326,1627639103693.0,111.367431640625
2831,1627639103611.5505,1627639103726.0,114.449462890625
2832,1627639103638.4788,1627639103712.0,73.521240234375
2833,1627639103659.424,1627639103733.0,73.575927734375
2834,1627639103684.3562,1627639103781.0,96.643798828125
2835,1627639103703.3064,1627639103824.0,120.693603515625
2836,1627639103732.2598,1627639103780.0,47.740234375
2837,1627639103751.212,1627639103839.0,87.7880859375
2838,1627639103780.0994,1627639103861.0,80.900634765625
2839,1627639103809.0222,1627639104013.0,203.977783203125
2840,1627639103838.942,1627639103882.0,43.05810546875
2841,1627639103856.8943,1627639103911.0,54.105712890625
2842,1627639103886.815,1627639104161.0,274.18505859375
2843,1627639103914.774,1627639104200.0,285.22607421875
2844,1627639103937.92,1627639104015.0,77.080078125
2845,1627639103967.8035,1627639104162.0,194.196533203125
2846,1627639103991.244,1627639104246.0,254.756103515625
2847,1627639104007.2014,1627639104289.0,281.798583984375
2848,1627639104045.5205,1627639104220.0,174.4794921875
2849,1627639104069.4343,1627639104369.0,299.565673828125
2850,1627639104083.4023,1627639104334.0,250.59765625
2851,1627639104098.3308,1627639104372.0,273.669189453125
2852,1627639104113.2903,1627639104417.0,303.709716796875
2853,1627639104130.2444,1627639104451.0,320.755615234375
2854,1627639104160.165,1627639104407.0,246.8349609375
2855,1627639104192.0793,1627639104457.0,264.920654296875
2856,1627639104222.997,1627639104482.0,259.0029296875
2857,1627639104252.9165,1627639104515.0,262.08349609375
2858,1627639104267.8772,1627639104491.0,223.122802734375
2859,1627639104284.8313,1627639104524.0,239.168701171875
2860,1627639104300.7893,1627639104549.0,248.210693359375
2861,1627639104316.7463,1627639104589.0,272.253662109375
2862,1627639104335.697,1627639104560.0,224.302978515625
2863,1627639104362.6235,1627639104698.0,335.37646484375
2864,1627639104394.5374,1627639104617.0,222.462646484375
2865,1627639104425.455,1627639104647.0,221.544921875
2866,1627639104438.9119,1627639104731.0,292.088134765625
2867,1627639104457.86,1627639104764.0,306.139892578125
2868,1627639104489.775,1627639104680.0,190.22509765625
2869,1627639104519.6946,1627639104711.0,191.305419921875
2870,1627639104550.6165,1627639104895.0,344.383544921875
2871,1627639104577.5408,1627639104934.0,356.459228515625
2872,1627639104594.496,1627639104744.0,149.50390625
2873,1627639104624.4165,1627639104782.0,157.58349609375
2874,1627639104638.3772,1627639104967.0,328.622802734375
2875,1627639104654.3362,1627639104997.0,342.663818359375
2876,1627639104685.2512,1627639104816.0,130.748779296875
2877,1627639104716.1714,1627639104846.0,129.82861328125
2878,1627639104748.086,1627639105034.0,285.9140625
2879,1627639104776.2646,1627639105182.0,405.7353515625
2880,1627639104791.2224,1627639104874.0,82.777587890625
2881,1627639104809.1743,1627639104908.0,98.82568359375
2882,1627639104837.0999,1627639105332.0,494.900146484375
2883,1627639104852.103,1627639105370.0,517.89697265625
2884,1627639104869.0154,1627639104948.0,78.984619140625
2885,1627639104900.931,1627639104977.0,76.069091796875
2886,1627639104930.8494,1627639105411.0,480.150634765625
2887,1627639104961.7673,1627639105450.0,488.232666015625
2888,1627639104990.689,1627639105041.0,50.31103515625
2889,1627639105007.68,1627639105182.0,174.320068359375
2890,1627639105037.5652,1627639105487.0,449.434814453125
2891,1627639105068.8955,1627639105526.0,457.1044921875
2892,1627639105106.1462,1627639105215.0,108.853759765625
2893,1627639105135.9937,1627639105247.0,111.00634765625
2894,1627639105160.925,1627639105561.0,400.074951171875
2895,1627639105178.8762,1627639105605.0,426.123779296875
2896,1627639105205.8364,1627639105281.0,75.16357421875
2897,1627639105221.7937,1627639105310.0,88.206298828125
2898,1627639105238.7183,1627639105631.0,392.28173828125
2899,1627639105267.6384,1627639105663.0,395.361572265625
2900,1627639105285.5908,1627639105348.0,62.4091796875
2901,1627639105317.5066,1627639105390.0,72.493408203125
2902,1627639105348.4238,1627639105691.0,342.576171875
2903,1627639105377.3455,1627639105724.0,346.654541015625
2904,1627639105409.2625,1627639105469.0,59.737548828125
2905,1627639105439.1804,1627639105501.0,61.819580078125
2906,1627639105472.0923,1627639105753.0,280.90771484375
2907,1627639105500.0178,1627639105798.0,297.982177734375
2908,1627639105532.9312,1627639105579.0,46.06884765625
2909,1627639105563.8481,1627639105734.0,170.15185546875
2910,1627639105593.767,1627639105830.0,236.23291015625
2911,1627639105624.6843,1627639105863.0,238.315673828125
2912,1627639105653.607,1627639105763.0,109.39306640625
2913,1627639105669.564,1627639105799.0,129.43603515625
2914,1627639105686.5186,1627639105892.0,205.4814453125
2915,1627639105719.4316,1627639106040.0,320.568359375
2916,1627639105750.3477,1627639105835.0,84.65234375
2917,1627639105778.305,1627639105999.0,220.695068359375
2918,1627639105797.2231,1627639106073.0,275.77685546875
2919,1627639105825.15,1627639106108.0,282.85009765625
2920,1627639105855.0679,1627639106028.0,172.93212890625
2921,1627639105870.0725,1627639106064.0,193.927490234375
2922,1627639105886.02,1627639106146.0,259.97998046875
2923,1627639105920.7656,1627639106181.0,260.234375
2924,1627639105957.1282,1627639106098.0,140.871826171875
2925,1627639105982.0493,1627639106132.0,149.95068359375
2926,1627639106009.9417,1627639106208.0,198.058349609375
2927,1627639106041.8564,1627639106239.0,197.1435546875
2928,1627639106072.7737,1627639106169.0,96.226318359375
2929,1627639106104.689,1627639106198.0,93.31103515625
2930,1627639106138.5974,1627639106273.0,134.402587890625
2931,1627639106168.5173,1627639106303.0,134.482666015625
2932,1627639106195.4458,1627639106255.0,59.55419921875
2933,1627639106213.3975,1627639106285.0,71.6025390625
2934,1627639106247.3074,1627639106511.0,263.692626953125
2935,1627639106277.2266,1627639106489.0,211.7734375
2936,1627639106307.1772,1627639106351.0,43.82275390625
2937,1627639106336.0693,1627639106377.0,40.9306640625
2938,1627639106354.008,1627639106546.0,191.991943359375
2939,1627639106380.8948,1627639106677.0,296.105224609375
2940,1627639106400.123,1627639106462.0,61.876953125
2941,1627639106428.8875,1627639106520.0,91.112548828125
2942,1627639106443.845,1627639106832.0,388.155029296875
2943,1627639106473.8015,1627639106854.0,380.198486328125
2944,1627639106519.6418,1627639106565.0,45.358154296875
2945,1627639106537.5955,1627639106596.0,58.404541015625
2946,1627639106569.5105,1627639106887.0,317.489501953125
2947,1627639106583.5042,1627639106919.0,335.495849609375
2948,1627639106599.4282,1627639106643.0,43.57177734375
2949,1627639106614.3884,1627639106675.0,60.611572265625
2950,1627639106629.3828,1627639106960.0,330.6171875
2951,1627639106646.3044,1627639106987.0,340.695556640625
2952,1627639106661.3113,1627639106704.0,42.688720703125
2953,1627639106681.21,1627639106733.0,51.7900390625
2954,1627639106710.1328,1627639107028.0,317.8671875
2955,1627639106724.128,1627639107051.0,326.8720703125
2956,1627639106739.5547,1627639106789.0,49.4453125
2957,1627639106757.4734,1627639106820.0,62.526611328125
2958,1627639106770.4722,1627639107081.0,310.52783203125
2959,1627639106787.3953,1627639107108.0,320.604736328125
2960,1627639106801.3572,1627639106858.0,56.642822265625
2961,1627639106823.2979,1627639106892.0,68.7021484375
2962,1627639106850.226,1627639107137.0,286.77392578125
2963,1627639106879.1487,1627639107162.0,282.851318359375
2964,1627639106896.1033,1627639106939.0,42.896728515625
2965,1627639106912.061,1627639106976.0,63.93896484375
2966,1627639106943.9756,1627639107193.0,249.0244140625
2967,1627639106971.9004,1627639107225.0,253.099609375
2968,1627639106989.853,1627639107035.0,45.14697265625
2969,1627639107020.7705,1627639107162.0,141.2294921875
2970,1627639107049.7375,1627639107265.0,215.262451171875
2971,1627639107065.725,1627639107539.0,473.27490234375
2972,1627639107081.6628,1627639107319.0,237.337158203125
2973,1627639107111.584,1627639107355.0,243.416015625
2974,1627639107125.5803,1627639107339.0,213.419677734375
2975,1627639107141.5295,1627639107379.0,237.470458984375
2976,1627639107162.5916,1627639107393.0,230.408447265625
2977,1627639107178.2456,1627639107452.0,273.75439453125
2978,1627639107193.834,1627639107421.0,227.166015625
2979,1627639107209.4893,1627639107632.0,422.5107421875
2980,1627639107225.1106,1627639107497.0,271.889404296875
2981,1627639107240.6995,1627639107539.0,298.300537109375
2982,1627639107256.3538,1627639107617.0,360.646240234375
2983,1627639107281.5837,1627639107648.0,366.416259765625
2984,1627639107304.0862,1627639107677.0,372.913818359375
2985,1627639107319.7073,1627639107705.0,385.292724609375
2986,1627639107339.7788,1627639107689.0,349.22119140625
2987,1627639107355.401,1627639107736.0,380.59912109375
2988,1627639107385.8154,1627639107752.0,366.1845703125
2989,1627639107409.2866,1627639107789.0,379.71337890625
2990,1627639107436.815,1627639107765.0,328.18505859375
2991,1627639107452.4365,1627639107804.0,351.5634765625
2992,1627639107468.058,1627639107831.0,362.94189453125
2993,1627639107483.6782,1627639107862.0,378.32177734375
2994,1627639107513.2112,1627639107847.0,333.788818359375
2995,1627639107539.9695,1627639107878.0,338.030517578125
2996,1627639107554.6372,1627639107908.0,353.36279296875
2997,1627639107570.26,1627639107939.0,368.739990234375
2998,1627639107585.8813,1627639107908.0,322.11865234375
2999,1627639107601.5032,1627639107943.0,341.496826171875
3000,1627639107617.123,1627639107990.0,372.876953125
3001,1627639107632.748,1627639108015.0,382.251953125
3002,1627639107648.367,1627639107990.0,341.633056640625
3003,1627639107681.9834,1627639108023.0,341.0166015625
3004,1627639107705.6494,1627639108038.0,332.3505859375
3005,1627639107721.2417,1627639108060.0,338.75830078125
3006,1627639107736.8591,1627639108161.0,424.140869140625
3007,1627639107752.48,1627639108318.0,565.52001953125
3008,1627639107780.7197,1627639108092.0,311.2802734375
3009,1627639107789.1345,1627639108130.0,340.865478515625
3010,1627639107804.7576,1627639108365.0,560.242431640625
3011,1627639107820.3784,1627639108396.0,575.62158203125
3012,1627639107847.1396,1627639108161.0,313.8603515625
3013,1627639107862.761,1627639108191.0,328.239013671875
3014,1627639107894.004,1627639108433.0,538.99609375
3015,1627639107924.306,1627639108596.0,671.694091796875
3016,1627639107943.3699,1627639108334.0,390.630126953125
3017,1627639107958.9924,1627639108424.0,465.007568359375
3018,1627639107974.6133,1627639108748.0,773.38671875
3019,1627639107990.2346,1627639108852.0,861.765380859375
3020,1627639108023.0002,1627639108408.0,384.999755859375
3021,1627639108038.6223,1627639108449.0,410.377685546875
3022,1627639108054.2441,1627639108827.0,772.755859375
3023,1627639108076.4277,1627639108852.0,775.572265625
3024,1627639108092.0488,1627639108607.0,514.951171875
3025,1627639108107.6707,1627639108748.0,640.329345703125
3026,1627639108130.122,1627639108883.0,752.8779296875
3027,1627639108145.7786,1627639108915.0,769.221435546875
3028,1627639108168.1863,1627639108780.0,611.813720703125
3029,1627639108175.9763,1627639108837.0,661.023681640625
3030,1627639108191.6333,1627639108980.0,788.36669921875
3031,1627639108207.2622,1627639108980.0,772.73779296875
3032,1627639108222.883,1627639108964.0,741.116943359375
3033,1627639108254.1333,1627639109104.0,849.86669921875
3034,1627639108294.2317,1627639109011.0,716.768310546875
3035,1627639108306.244,1627639109034.0,727.756103515625
3036,1627639108318.425,1627639109145.0,826.574951171875
3037,1627639108334.0466,1627639109168.0,833.953369140625
3038,1627639108349.6797,1627639109072.0,722.3203125
3039,1627639108365.2952,1627639109104.0,738.704833984375
3040,1627639108380.9106,1627639109207.0,826.08935546875
3041,1627639108396.567,1627639109242.0,845.43310546875
3042,1627639108424.1692,1627639109145.0,720.830810546875
3043,1627639108449.4404,1627639109168.0,718.5595703125
3044,1627639108465.0623,1627639109278.0,812.937744140625
3045,1627639108480.687,1627639109302.0,821.31298828125
3046,1627639108511.9294,1627639109207.0,695.070556640625
3047,1627639108543.2104,1627639109242.0,698.78955078125
3048,1627639108586.7976,1627639109346.0,759.202392578125
3049,1627639108607.1514,1627639109362.0,754.8486328125
3050,1627639108622.81,1627639109278.0,655.18994140625
3051,1627639108638.444,1627639109302.0,663.555908203125
3052,1627639108669.6772,1627639109393.0,723.32275390625
3053,1627639108685.3093,1627639109418.0,732.690673828125
3054,1627639108700.9302,1627639109456.0,755.06982421875
3055,1627639108733.1912,1627639109502.0,768.808837890625
3056,1627639108748.8132,1627639109456.0,707.186767578125
3057,1627639108764.4597,1627639109487.0,722.540283203125
3058,1627639108780.0872,1627639109533.0,752.912841796875
3059,1627639108795.677,1627639109577.0,781.322998046875
3060,1627639108827.4211,1627639109533.0,705.578857421875
3061,1627639108852.6606,1627639109562.0,709.33935546875
3062,1627639108868.3198,1627639109711.0,842.68017578125
3063,1627639108883.936,1627639109743.0,859.06396484375
3064,1627639108899.5608,1627639109593.0,693.439208984375
3065,1627639108915.1458,1627639109631.0,715.854248046875
3066,1627639108941.1008,1627639109782.0,840.899169921875
3067,1627639108964.736,1627639109813.0,848.263916015625
3068,1627639108980.3923,1627639109647.0,666.607666015625
3069,1627639108996.0112,1627639109687.0,690.98876953125
3070,1627639109011.6025,1627639109952.0,940.3974609375
3071,1627639109027.2554,1627639109983.0,955.74462890625
3072,1627639109034.791,1627639109727.0,692.208984375
3073,1627639109050.4133,1627639109870.0,819.586669921875
3074,1627639109066.0679,1627639110015.0,948.93212890625
3075,1627639109088.5566,1627639110174.0,1085.443359375
3076,1627639109104.1777,1627639109893.0,788.822265625
3077,1627639109119.8303,1627639109924.0,804.169677734375
3078,1627639109135.422,1627639110210.0,1074.577880859375
3079,1627639109160.8616,1627639110246.0,1085.138427734375
3080,1627639109184.261,1627639109952.0,767.739013671875
3081,1627639109191.3794,1627639109999.0,807.62060546875
3082,1627639109207.0269,1627639110279.0,1071.97314453125
3083,1627639109222.6262,1627639110313.0,1090.373779296875
3084,1627639109242.9404,1627639110030.0,787.0595703125
3085,1627639109262.5085,1627639110171.0,908.491455078125
3086,1627639109278.1304,1627639110345.0,1066.86962890625
3087,1627639109293.7842,1627639110374.0,1080.2158203125
3088,1627639109302.8008,1627639110217.0,914.19921875
3089,1627639109315.5564,1627639110239.0,923.443603515625
3090,1627639109331.21,1627639110413.0,1081.7900390625
3091,1627639109346.825,1627639110445.0,1098.175048828125
3092,1627639109362.4348,1627639110290.0,927.565185546875
3093,1627639109378.076,1627639110312.0,933.924072265625
3094,1627639109393.6636,1627639110487.0,1093.33642578125
3095,1627639109409.287,1627639110508.0,1098.712890625
3096,1627639109433.8765,1627639110342.0,908.12353515625
3097,1627639109456.5217,1627639110374.0,917.478271484375
3098,1627639109472.1436,1627639110539.0,1066.8564453125
3099,1627639109487.7651,1627639110570.0,1082.23486328125
3100,1627639109518.0798,1627639110414.0,895.920166015625
3101,1627639109533.6724,1627639110549.0,1015.32763671875
3102,1627639109562.4155,1627639110599.0,1036.58447265625
3103,1627639109593.479,1627639110626.0,1032.52099609375
3104,1627639109609.0674,1627639110688.0,1078.9326171875
3105,1627639109624.7236,1627639110721.0,1096.2763671875
3106,1627639109647.3687,1627639110659.0,1011.63134765625
3107,1627639109662.9587,1627639110694.0,1031.041259765625
3108,1627639109671.9456,1627639110764.0,1092.054443359375
3109,1627639109687.5674,1627639110790.0,1102.4326171875
3110,1627639109703.2217,1627639110729.0,1025.7783203125
3111,1627639109711.8801,1627639110764.0,1052.119873046875
3112,1627639109727.5037,1627639110822.0,1094.496337890625
3113,1627639109743.1555,1627639110854.0,1110.844482421875
3114,1627639109758.7444,1627639110796.0,1037.255615234375
3115,1627639109774.3674,1627639110826.0,1051.632568359375
3116,1627639109782.666,1627639110886.0,1103.333984375
3117,1627639109798.3171,1627639110924.0,1125.682861328125
3118,1627639109813.909,1627639110859.0,1045.091064453125
3119,1627639109823.194,1627639110893.0,1069.805908203125
3120,1627639109838.851,1627639111201.0,1362.14892578125
3121,1627639109854.4714,1627639111003.0,1148.528564453125
3122,1627639109870.0625,1627639110924.0,1053.9375
3123,1627639109885.7153,1627639110982.0,1096.28466796875
3124,1627639109893.3232,1627639111049.0,1155.6767578125
3125,1627639109908.971,1627639111099.0,1190.029052734375
3126,1627639109924.5667,1627639111005.0,1080.433349609375
3127,1627639109952.1155,1627639111045.0,1092.884521484375
3128,1627639109968.2617,1627639111141.0,1172.73828125
3129,1627639109983.8845,1627639111177.0,1193.115478515625
3130,1627639109999.5056,1627639111087.0,1087.494384765625
3131,1627639110015.128,1627639111127.0,1111.8720703125
3132,1627639110030.7485,1627639111215.0,1184.25146484375
3133,1627639110046.392,1627639111245.0,1198.60791015625
3134,1627639110062.0278,1627639111165.0,1102.97216796875
3135,1627639110073.7317,1627639111200.0,1126.268310546875
3136,1627639110089.3984,1627639111277.0,1187.6015625
3137,1627639110105.0173,1627639111312.0,1206.982666015625
3138,1627639110120.6382,1627639111249.0,1128.36181640625
3139,1627639110136.259,1627639111265.0,1128.740966796875
3140,1627639110163.6582,1627639111342.0,1178.341796875
3141,1627639110194.571,1627639111497.0,1302.428955078125
3142,1627639110212.5232,1627639111299.0,1086.476806640625
3143,1627639110244.4385,1627639111331.0,1086.5615234375
3144,1627639110272.3647,1627639111623.0,1350.63525390625
3145,1627639110302.283,1627639111664.0,1361.717041015625
3146,1627639110331.205,1627639111370.0,1038.794921875
3147,1627639110350.1565,1627639111399.0,1048.843505859375
